06-09-2020,I just earned the  God Save the Queen (Level 59)  badge on {{USERNAME}} ! {{URL}},1.30257E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,
06-09-2020,I m hooked on How To Be The Voice And Not The Echo on {{USERNAME}} . Check out this episode. #podcasts #audiobooks #castbox {{URL}},1.3026E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
06-09-2020,"The best relationship is the kind where you complement each other perfectly, like peanut butter and jelly  I don t know how many people likes this combination huhhh  #DestinedSidNaaz {{USERNAME}} ",1.3026E+18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,family,relationships,,,
06-09-2020,Happy Labor Day Weekend Guys. enjoy! {@Power96@} {{URL}},1.30263E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,
06-09-2020,I got the voice on repeat ! Ya snapped on that mf {@THE VOICE@},1.30263E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
06-09-2020,"A Big Thank You {{USERNAME}} because of whom my tweets reached over 300 Rts for the 1st time since BB13.. I got to be a very lucky Small Handle today and I feel very special, honestly! #DestinedSidNaaz",1.30263E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,
06-09-2020," Somewhere between the breath and the voice, somewhere between the lung and the larynx, a split second of choice.  Top 10 song lyrics, thanks {@Daveed Diggs@} ",1.30263E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,
06-09-2020,The countdown starts now with the subathon between {{USERNAME}} and I let s make it fun and go as best we can!! I hope to see everyone there!!,1.30264E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,
06-09-2020,I need to grocery shop. I need to get a gallon-sized water bottle. starting Tuesday so {{USERNAME}} can have a little fun labor day weekend.,1.30266E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,
06-09-2020,Put Power Book II Ghost On {@Netflix Is A Joke@},1.30266E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
06-09-2020,"Oh my word! Look at this! Photographer captures a tui forming in the clouds over Aoraki, via {@nzherald@} {{URL}} ",1.30267E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,,,,
06-09-2020,Click below to see my 24-hour #Bitcoin price prediction on the Pynk Beta !!  Comment below to tell me your prediction...  CrowdWisdom $BTCUSD $BTC #AI #Fintech #artificialintelligence ️ {{URL}} via {{USERNAME}},1.30267E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,
06-09-2020," It was hard : Labor Day weekend comes and goes in Minnesota, without high school football {{URL}} via {@Pioneer Press@} ",1.3027E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-09-2020,Y’all need to listen to {{USERNAME}}  African Sun and Head in the Clouds are my favs rn,1.3027E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,
06-09-2020,Power Book II: Ghost     #FiveFlames #PowerGhost    Also the closing  trailer for the upcoming episodes pulls you right in. {{USERNAME}} {@Power Book II Ghost@},1.3027E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
06-09-2020,New article:  TSA reports its busiest day since March over Labor Day Weekend  has been published on Fintech Zoom - {{URL}} {{USERNAME}} #Fintech #Blockchain #Crypto #Cryptocurrency #ICO,1.3027E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,,,
06-09-2020,Still can’t get a foul called when the Bucks drive to the paint. Come on {@NBA Official@},1.3027E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-09-2020,Hiiii everyone! Good afternoon happy Sunday I hope y’all have a wonderful day and are enjoying this Labor Day weekend  {@News12NJ@},1.3027E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,
06-09-2020,Crystal Angel Vintage Taper Candle Holders by RetroMollyTreasures {{URL}} via {@Etsy@} Stop by {{URL}} for our Labor Day weekend sale 20% off of the entire store!!,1.3027E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,,,,
06-09-2020,Okay first episode of Power Book II not bad looking forward to this adventure {@STARZ@} {@50cent@},1.3027E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
06-09-2020,Porcelain Gold Rimmed Drinking Glasses by RetroMollyTreasures {{URL}} via {@Etsy@} Stop by {{URL}} for our Labor Day weekend sale 20% off of the entire store!!,1.3027E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,,,,
06-09-2020," Smoked brisket, sliced up and ready for Labor Day weekend! I used my {{USERNAME}} All-Purpose Rub to get that perfect smoke ring and bark. . ‍ Weekly Meal Delivery — Say no to meal prep every week! No more… {{URL}} ",1.30272E+18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,food_&_dining,,,
06-09-2020,CHEER DUDES....GET IN ON THIS!!!! {{USERNAME}} ✊and {{USERNAME}} are bringing the fellas in the spotlight with the 1st annual #BlackBoysCheerConference. This #virtual conference will be the prequel to an… {{URL}},1.30273E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sports,youth_&_student_life,,,
06-09-2020," It was hard : Labor Day weekend comes and goes in Minnesota, without high school football {{URL}} via {@Pioneer Press@} {{USERNAME}} ",1.30273E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-09-2020,Check out  Northshire Live: Todd Snyder  Bundini: Don t Believe the Hype   {{URL}} {@Eventbrite@} {{USERNAME}} {{USERNAME}},1.30273E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,,,,
06-09-2020,SHINY LOCKE !!! Pokemon Harmony !! With my Brother {{USERNAME}} Bring the hype team let s go !!!! WE LIVE {{URL}},1.30273E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,
06-09-2020,Celebrating Labor Day Weekend by calling voters in Montana for Bullock with #field4lyfe hype woman {{USERNAME}} .,1.30273E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,
07-09-2020,There won’t be a video tomorrow! Taking a break for the long weekend (plus my eye won’t stop leaking tonight either) Stay tuned for a special #UNBOXING on Thursday with {{USERNAME}} !! {{URL}} • • #youtube #youtuber #youtubechannel #SmallYouTuberArmy #lgbt,1.30282E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
07-09-2020,Plenty of time to enjoy all of the Lighthouse Hockey podcast goodness before Game 1 of the Eastern Conference Finals tonight. #Isles {{USERNAME}} & {{USERNAME}} recap the Flyers series and the 27-year wait for this series. {{URL}},1.303E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
08-09-2020,$TSLA Wall Street to make subdued return after the long weekend {{URL}} via {{USERNAME}} {@Tesla@} #TSLA,1.3033E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,,,
08-09-2020,"Back after the long weekend and ready to qualify you to win $100,000!!! Your next chance at #DestroyYourDebt is coming up at 3 & 5 pm! Listen LIVE to win! {{USERNAME}} {{URL}} ",1.30345E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,other_hobbies,,
09-09-2020,{{USERNAME}} knows how to celebrate Labor Day. Where did you explore on the long weekend?  #fourwheelcampers #offroad #vanlife #vanlifediaries #overland #adventure #adventurevibes #truckcamper #overlander #4x4 #adventureawaits #homeiswhereyouparkit … {{URL}},1.30351E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,diaries_&_daily_life,travel_&_adventure,,,
12-09-2020,First WARZONE VICTORY of the long weekend inside {{USERNAME}} {{USERNAME}},1.30489E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,
13-09-2020,I was going to go out and take a pic of my new {{USERNAME}} keychain because it’s so gorgeous but the smoke from all the fires in WA has made the air quality in the hazardous range all day,1.30496E+18,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,fashion_&_style,news_&_social_concern,,
13-09-2020,Check out Jansport Sao Paulo San Francisco Live Out Side Unisex L Short Sleeve Shirt M1 #JanSport {{URL}} via {{USERNAME}},1.30496E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fashion_&_style,sports,,,
13-09-2020,Russell Westbrook for a so called tough player he sure does sook alot. Too diva.  Anywho {@Los Angeles Lakers@} congrats on making the western conference finals. As much as I hope it ll be against nuggets. Clippers are next. Let s smash them hard. Coz LA is lakerstown. Not clips,1.30499E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,
13-09-2020,"Both my sisters and their families are living with this right now. It s so, so bad.  Via {@grist@} -- Oregon’s air quality is so far beyond ‘hazardous’ that no one knows what it means for health {{URL}} via {@grist@} ",1.30502E+18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,family,fitness_&_health,news_&_social_concern,,
13-09-2020,"Everything is cool and all but, {@Chennai Super Kings Mask P du Whistle P du@} tell us will Josh Hazelwood joining the lions  #CSK #Dream11IPL",1.30502E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,Honourable mention to {{USERNAME}} . So so close. Good to see that you still say thanks to all the marshals at all the flag points! #FIAF3,1.30507E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,
13-09-2020,2018 Topps Update Rookie (35) Lot Willy Adames Tampa Bay Rays #TampaBayRays {{URL}} via {{USERNAME}},1.30511E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,#F1 why change the lights to green when the lead car hasn t bolted ? {@David Croft@} {@Martin Brundle@} {@Paul Di Resta@} #ItalianGP,1.30514E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,other_hobbies,sports,,,
13-09-2020,"Green Bay Packers fans have strong, but divided, feelings on player protests, Black anthem {{URL}} via {@Green Bay Press Gazette@} ",1.30514E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,
13-09-2020,I wasn’t planning to do this but I can’t help myself. I’m recording the Pats game as usual. Also recording the Tampa Bay game. Gotta see how Brady does. I wish him well. {@New England Patriots@} {@Tom Brady@} {@Tampa Bay Buccaneers@},1.30514E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,"Almost time the the beginning of the NFL season, and also the Red Zone, a little bit of normalcy for a few hours! Welcome Back! {@Scott Hanson@} {@NFL Network@} ",1.30514E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,"#49ers vs #AZCardinals still remains scheduled for 4:25PM despite poor air quality conditions, per {@Adam Schefter@} ",1.30517E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,
13-09-2020,"I loathe the Red Zone...pick a game and watch it, and by a game, I mean the Eagles game. {{USERNAME}} your daughter has turned into you! I’ll be watching the birds in my bedroom.  #flyeaglesfly",1.3052E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,Imma tell y’all like this. The media got {@Denver Nuggets@} mad... u don’t think they see everybody already picking Clippers to play lakers in the western conference finals when they are still playing. Way to come out and show the world the fight isn’t over.,1.30523E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,FLAW IN SIMPLE AGENDA - LEADERSHIP BY EXAMPLE: Are we talking about the example of being the governor of the lions and tigers of Edo State. {{URL}} {{USERNAME}} {@Official PDP Nigeria@} {@Anthony Ehilebo@},1.30523E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,
13-09-2020,"So let me get this straight... {@Los Angeles Lakers@} seal the series, Clippers going to game 7 and if Tampa Bay and the cowboys lose today {@Skip Bayless@} might as well not show up on Monday cause I know {@shannon sharpe@} is gonna lose his mind. This gonna be must see tv. Already set the dvr",1.30526E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,"SoFi Stadium, the NFL s crown jewel, is the culmination of Rams owner Stan Kroenke s vision and the NFL s desire to return to the L.A. market. Today it hosts its ever NFL game as the Rams welcome the Cowboys.  Story by {@Nathan Fenno@} and {@Sam Farmer@} {{URL}} ",1.30526E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,"The desperation is real, but if you can’t do it right, why should {@NYC Public Schools@} educators & kids be guinea pigs during #COVID19 in buildings that won’t even meet the air quality standard required to reopen shopping malls in NY State? #returntoschool2020 {{URL}} ",1.30529E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,diaries_&_daily_life,news_&_social_concern,youth_&_student_life,,
13-09-2020,Y all know {@Skip Bayless@} got a million excuses bout tampa bay tomorrow. {@shannon sharpe@} {@Jenny Taft@},1.30529E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-09-2020,I just heard that ARCHIMEDES BANYA in San Francisco is permanently closed. Would be nice to hear confirmation from {{USERNAME}} as I still have a few passes.,1.30529E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,diaries_&_daily_life,travel_&_adventure,,,
13-09-2020,I got wrecked in fantasy  {@Los Angeles Rams@} better wreck the cowboys or it’s gonna be major sad boy hours,1.30529E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
14-09-2020,"The lakers won, The clippers lost, AND the Cowboys lost!!!!! man i know unk finna act a straight fool tomorrow on undisputed {@shannon sharpe@} ",1.30535E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
15-09-2020,"Lightning Round: Dallas Stars book ticket to Stanley Cup Finals,  will Bolts join them tonight? {{URL}} via {@Raw Charge a Champa Bay Lightning web site@} ",1.30596E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
15-09-2020,Valorant. Streak on the Line. Game-Time. {{USERNAME}} got my back. Lets do this! {{URL}},1.30602E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,
16-09-2020,Reflecting on things we learned from the win over the Texans {{URL}} via {@Arrowhead Pride@},1.30614E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
17-09-2020,A win Thursday and the Tampa Bay Lightning can bolt into the Stanley Cup final. So why is an incident from the past leaving {@Leah Hextall@} so heartbroken over Tampa’s success? {{URL}},1.30668E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
17-09-2020,Lightning through the Tampa Bay area this evening. A sign that the {@Tampa Bay Lightning@} get a win tonight to advance to the Stanley Cup?  #GoBolts | #TBLightning,1.30671E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
18-09-2020,"Man, it s good to be a Tampa Bay sports fan today. The {@Tampa Bay Rays@} is locked into the playoffs, the {@Tampa Bay Lightning@} are going to the Stanley Cup Finals, and the {@Tampa Bay Buccaneers@} have the most hope I ve seen in years.",1.3068E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
18-09-2020,Cirelli s overtime goal sends Lightning to Stanley Cup Final. {{URL}} | {@NHL on NBC Sports@},1.3068E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
18-09-2020,Senior writer {@Dan Rosen@} explores Stanley Cup Final storylines for the Lightning and Stars {{URL}},1.30701E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
19-09-2020,So obvious {@NBA@} wants the Lakers to win the Western Conference.  All calls going against {@Denver Nuggets@} so far.  NBA wants Lebron and the huge LA media market.,1.30714E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
19-09-2020,Tampa Bay Lightning vs Dallas Stars 2020 Stanley Cup Final Prediction! {{URL}} via {@YouTube@} Who’s your pick to win the cup? Check my vid to see mine! #StanleyCup #tampabaylightning #dallasstars #NHL #NHLPlayoffs #hockey #TBLvsDAL #TBLightning,1.30746E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020," Just a little tight, but I m way better this run  {@Clint Bowyer@} tells his team, running fourth.   #NASCAR",1.3075E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020,I ve drawn the line. I stand with {@Joe Budden@} Period.,1.3075E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,
20-09-2020,"New Apple accessibility features in iOS 14, iPadOS 14, and watchOS 7 (via {@iMore@} ) {{URL}} Apple’s got lots of new accessibility features and updates in iOS 14, iPadOS 14, macOS Big Sur, and watchOS 7 that are useful for everyone. #a11y #Accessibility #ATChat #SpEd",1.3075E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,
20-09-2020,Played our way to the #1 seed in our pool @ PGF Super Select 3-0. Playing tomorrow at 1pm. Watch us live on Twitter! {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},1.30753E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020,"The {@Dallas Stars@} made their coach a happy man after Game 1 of the Stanley Cup Final. Well, except for that one thing. #NHL {{URL}} ",1.30753E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020,"Wow.. iOS 14 is not doing any good to Apple Watch s battery life... draining about twice as much as before update (yes, I also restarted) - {@Apple@} #iOS14 {@Marques Brownlee@} ",1.30753E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,
20-09-2020,#repost {{USERNAME}} ・・・ OUT NOW: The official video to Gentle O is out! Click the link in my bio to enjoy  #GentleO {{URL}},1.30753E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
20-09-2020,Crossword time from {{USERNAME}} again! This time it s #wlw and #lesbian books set somewhere other than the US. You can have fun and win #prizes. And an extra clue for All at Sea ⛵️⛵️? It s also the name of a famous hairdresser.  {{URL}},1.30756E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,arts_&_culture,other_hobbies,,,
20-09-2020,STANLEY CUP FINALS PREVIEW (HD) {{URL}} via {@YouTube@} Check it out it would mean a lot!,1.30756E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020,Please check out my new video - How to draw a Queen with a crown {{URL}} via {@YouTube@} #queen #sketch #drawing #cartoon #popart #elearning #remotelearning #color #pencilsketch #crown #red #tutorial #learn #green #cute #easy #yellow #jewels,1.30756E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,,,,
20-09-2020,Hii Everyone  I m new to stan Twitter. Please help & rt to find Mutuals.  I Stan- {@Lady Gaga@} {@Taylor Swift@} {@KATY PERRY@} {@Ariana Grande@} {@Zedd@} {@Miley Ray Cyrus@} {@Panic At The Disco@} {@The Cursed Madonna@} and Yes I am a Marvel and DC fanboy too,1.30759E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,music,other_hobbies,,,
20-09-2020,I have spent a dumb amount of time mapping out my first water cooling loop. I keep modifying it every few days. Really need to make a decision before {@Cyberpunk 2077@} comes out.,1.30759E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,
20-09-2020,Click on the link below to check out what roster {@JL Bourg Basket@} will use in the upcoming 7DAYSEuroCup 2020-21 season!  #RoadToGreatness #EuroLeagueisBack,1.30762E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020,"New video from our Unfiltered Truth series! We open our hearts, minds & arms to those who stories are being told. Be set free & truly live life! Give it to God!   UNFILTERED TRUTH: WHY I AM NOT BEAUTIFUL {{URL}} via {@YouTube@} #UnFiltered #selflove #Healing #God",1.30762E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
20-09-2020,Ever since Martial switched to Puma things haven’t been going our way get my boy back {@Nike@},1.30762E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fashion_&_style,sports,,,
20-09-2020,Real shame about race one here {@thruxtonracing co uk@} had a hit off the line which gave me a slow puncture. Gutted as we definitely had the pace to run with the front guys. I start P22 for Race two. {{USERNAME}},1.30765E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-09-2020,Hi! I will be away for an hour but will comeback later to stream and make #ILOVEYOUTWO #TREASURE #사랑해 trend with you!    Please help me trend it while I’m away! Fighting Teumes! ✨ {@TREASURE@},1.30765E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
20-09-2020,"Luvs, please help for Top Social 50!!  Reply our fanchant separately with {@BTS_twt@} ",1.30768E+18,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,news_&_social_concern,,
