15-09-2019,Back in Gothenburg from {{USERNAME}} in Stockholm. I had a great time and there is still some time to visit it if you haven t yet. If you do I urge you to check out the comic  Sweden vs Aliens  written by… {{URL}},1.1732E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,arts_&_culture,travel_&_adventure,,,
15-09-2019,"PHOTOS: Mayfield vs. Mentor girls soccer, Sept. 14, 2019 {{URL}} via {@News Herald preps@} ",1.1732E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
17-09-2019,Field Hockey travels to {{USERNAME}} for a 4pm contest; Video: {{URL}} - Live Stats: {{URL}} #d3fh,1.17405E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
22-09-2019,2019 E! People’s Choice AwardsPCAs Music Video  #TheMusicVideo #PCAs {@BTS_twt@} #BoyWithLuv,1.17565E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
22-09-2019,2019 E! People’s Choice AwardsPCAs Music Video  #TheMusicVideo #PCAs {@BTS_twt@} #BoyWithLuv 3️⃣,1.17565E+18,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,music,,
22-09-2019,Happy national single day ma bois {{USERNAME}} {{USERNAME}} {{USERNAME}},1.17568E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,relationships,,,,
22-09-2019,Read the full article from the Morning Star on the formation of Trade Unionists of Tomorrow’s working group  Thanks to TUOT’s own {@Lauren Townsend@} for a great article! {{URL}},1.17577E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,,,
22-09-2019,#ClimateChange: African media urgently needed in the fight against climate change via {{USERNAME}} {{URL}},1.17577E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
22-09-2019,Aoa dear dear saudis Happy national day May Allah showers His blessings on Saudia May you live long Love you {@Reema Bandar Al Saud@},1.17586E+18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,arts_&_culture,news_&_social_concern,,,
22-09-2019,"I have never been a big fan of superhero movies, but over the last three months {{USERNAME}} and I have watched the entire catalogue of movies in the Marvel Cinematic Universe. I must admit most of them were very enjoyable. #MCU #movies",1.17589E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,
22-09-2019,I told y’all {@New York Giants@} fans that Mr Daniel Jones was the answer. {{USERNAME}} I can only say WATCH OUT COWBOYS!,1.17592E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,
23-09-2019,Attention Louisiana climate deniers: Insurers say climate change now biggest risk {{URL}} via {@NOLA com@},1.17595E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
23-09-2019,Via {@euronews@} : Climate targets need to be  five times more ambitious : scientists {{URL}},1.17607E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
23-09-2019,#NewVideo Cray Dollas- Water- Ft. Charlie Rose- (Official Music Video)- {{URL}} via {@YouTube@} #watchandlearn {{USERNAME}},1.17607E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
23-09-2019,Climate change: US politics is stuck. Can the climate movement shake it loose? Not unless young voters vote in huge numbers for the first time ever. What will it take? {{URL}} via {@Vox@},1.17619E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
24-09-2019,.#BraveGirl:For {@President Biden@} it was a great lesson! Greta Thunberg talked directly 2 {@President Biden@} and said directly to him “you have stolen my dream and of millions children of a happy future life. People are suffering for you’re failing to address climate change!” {@The New York Times@} {@Rachel Maddow MSNBC@} {{USERNAME}} {@CNN@},1.17634E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,news_&_social_concern,science_&_technology,youth_&_student_life,,
24-09-2019," {{USERNAME}} learnt more from your unplanned overview of climate change this morning than I have from any person or editorial feature - maybe ITV could commission you for a half hour prime-time feature, I think you would get the message over - good on you!!",1.17637E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,film_tv_&_video,news_&_social_concern,science_&_technology,,
24-09-2019,"Hi All! In what may prove to be a regrettable decision, I will be hosting a college radio show  I am a Scientist  on {{USERNAME}} where I chat about science, news, and play thematic playlists (with other scientists too!). To kick off, the 1st episode is dedicated to Climate Change!",1.1765E+18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,learning_&_educational,music,news_&_social_concern,science_&_technology,
24-09-2019,Greta Thunberg Rips World Leaders at the U.N. Over Climate Change {{URL}} {{USERNAME}},1.17656E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
24-09-2019,Conservative Broadcaster Has One EPIC Response To Lib Climate Change Ral... {{URL}} via {@YouTube@} perfect.,1.17662E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,
24-09-2019,The guys over at {{USERNAME}} making big moves in the New Yorker. {{URL}},1.17662E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
25-09-2019,"World s oceans at a tipping point, indicates UN s Intergovernmental Panel on Climate Change report - ABC News (Australian Broadcasting Corporation) {{URL}} via {{USERNAME}} ",1.17683E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
25-09-2019,Muni Bonds Face Climate Change. And Investors Are Ignoring the Risks {{URL}} via {@Barron s@},1.17686E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,business_&_entrepreneurs,news_&_social_concern,science_&_technology,,
25-09-2019,C MON {@Activision@} Spec ops survival mode EXCLUSIVE to ps4 for ONE WHOLE YEAR?  you expect people to wait the ENTIRE! duration of #ModernWarfare life cycle to play this!? by the time it comes out people will be gearing up for the next release!  (1),1.17689E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,
25-09-2019,The most effective individual steps to tackle climate change aren t being discussed {{URL}} via {@Phys org@},1.17695E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
25-09-2019,"World s oceans at a tipping point, indicates UN s Intergovernmental Panel on #Climate Change report {{URL}} via {@ABC News@} ",1.17701E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
26-09-2019,Bruhhhh your tape is effing fire  {{USERNAME}} Mr Ejike Na Major jam of the year... The entire album is flawless,1.17713E+18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,music,,,
26-09-2019,"UNICEF recognises that #children are least responsible for causing #ClimateChange, but will bear its impacts most sharply. {@UNICEF@} lines up with the #IPCC in saying that we only have 11 years remaining to cap warming levels to 1.5 degrees. Read more below {{URL}} ",1.17713E+18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,learning_&_educational,news_&_social_concern,science_&_technology,,
26-09-2019,David Suzuki: Tackling climate change means purging privilege from politics {{URL}} via {{USERNAME}},1.17716E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
26-09-2019,"Parents: if you’re looking to show your children a video explainer on climate change and {@Greta Thunberg@} , I recommend this one. Good length (8min), with a breadth of voices and issues. #FridaysForFuture #globalstrike {{URL}} ",1.17725E+18,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,celebrity_&_pop_culture,family,learning_&_educational,news_&_social_concern,science_&_technology
26-09-2019,"VIDEO: Antifa Commandeers Climate Change Rally, Turns It Into Attack On Police {{URL}} via {@Blue Lives Matter@} ",1.17725E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,
26-09-2019,Happy National Daughter s Day to  a great woman {{USERNAME}} . From day one I knew you destined for greatness and Pops very proud of who you have become and what you have Accomplished. You have kept the Faith and… {{URL}},1.17728E+18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,,,,
27-09-2019,The Gloom In The Corner - Villain [OFFICIAL MUSIC VIDEO] {{URL}} via {@YouTube@} amazing,1.1774E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
27-09-2019,"#Infosys, today announced that it has won the prestigious United Nations Global Climate Action Award in the ‘Climate Neutral Now’ category. {@Infosys@} is the only corporate from India to earn the recognition for its efforts to combat climate change. {{URL}} ",1.17743E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,business_&_entrepreneurs,news_&_social_concern,science_&_technology,,
27-09-2019," We must all rise to the challenge of the climate emergency.   The world-leading {@Scottish Government@} Climate Change Bill, passed this week, was praised by the UN as the  gold standard .    Scotland is at the forefront of tackling climate change - here s how. {{URL}} ",1.17761E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
27-09-2019,Climate change is expected to HALVE the total land suitable for coffee production by 2050.   Learn how {{USERNAME}} is helping increase extension so that farmers in Kenya can continue their livelihoods & combat climate change: {{URL}} #climatechange #coffee #farming,1.17767E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
27-09-2019,Technology will help to tackle climate change {@HumanProgress org@} {{URL}} #HumanProgressData,1.1777E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
27-09-2019,". {@Scott Moe@} , interested in the chant the kids were singing at today s #climatestrike in #YXE?  Scott Moe, you should know: climate change has got to go.  The youth are paying attention. You owe it to them to do better. #FridaysForFuture",1.1777E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,diaries_&_daily_life,news_&_social_concern,youth_&_student_life,,
27-09-2019,"Storming ballot result {@Thompsons Solicitors@} 89% in favour of strike action on a 72% turnout.  Your staff do amazing work for our members and the entire labour movement, we are all lucky to have them and they should be properly rewarded for the work they do #leadbyexample",1.1777E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,
27-09-2019,the songs {@GIDEON@} have released of the new record go DUMB HARD can’t wait to ignorant in my car when the full thing comes out,1.17773E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
28-09-2019,Billionaire Philanthropists Lynda and Stewart Resnick Just Donated $750 Million to Fight Climate Change {{URL}} via {@RobbReport@},1.178E+18,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,celebrity_&_pop_culture,news_&_social_concern,,
28-09-2019,The largest health problem facing us in the 21century? CLIMATE CHANGE. The medical world s is joining the global call to our government for immediate action. #ClimateEmergency #planetaryhealth {@Extinction Rebellion@} {{URL}},1.17807E+18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,
28-09-2019," Billionaire Philanthropists Lynda and Stewart Resnick Just Donated $750 Million to Fight Climate Change... The owners of Wonderful Company, the Resnicks own businesses that are considered to be especially damaging to the environment.  {{URL}} via {@RobbReport@} ",1.1781E+18,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,celebrity_&_pop_culture,news_&_social_concern,,
29-09-2019,Love the work that this organIzation does for foster kids. Giving them a creative voice to share their stories.     Posted withrepost • {{USERNAME}} There s been plenty of iconic duos throughout history; both on… {{URL}},1.17815E+18,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,diaries_&_daily_life,news_&_social_concern,,
29-09-2019,"Blimey! Must have been really bad.  Sky News: Brexit Party kicked out MEP for  unacceptable  behaviour, says Nigel Farage. {{URL}} via {@Google News@} ",1.17825E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
04-10-2019,Check out Green Bay Packers Cheese Head Glass Pendant Charm 20mm For Necklace or Bracelet {{URL}} via {{USERNAME}},1.18021E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fashion_&_style,sports,,,
04-10-2019,"#FRIPPTOPIA   It s easy {@Rashida Tlaib@} ; WAIT FOR THEM TO COMMIT A CRIME.  Then, press formal charges, go to a judge for a warrant, then send the police. {{URL}} ",1.18024E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
06-10-2019,"EXPLICITAn excerpt from my appearance on {{USERNAME}} watch out for it!!!! We talk about all sorts of things, from the origins of The U Mind and Creeping Wave Radio ti wandering Russian Dog boys. If you like odd… {{URL}} ",1.18069E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
06-10-2019,xfinity {@Music Choice@} my new single is up nation wide. Search for Likshots. Take footage and send it to me. I would appreciate it. More big announcements on the way.  {{URL}},1.18069E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,
06-10-2019,I love how {{USERNAME}} and I scream about GOT7 every day and send each other seriously some of the most ridiculous things. It’s one of the best things about logging onto this app I SWEAR,1.18069E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,music,other_hobbies,,,
06-10-2019,"#Bigil Will be a Mass Commercial Entertainer Like Ghilli & Pokkiri, With the Football Angle added on and a Strong Message About Women Empowerment!  Budget 180 CR {{USERNAME}}   Watch Out For #ThalapathyVijay s Football Dribbling Skills & Emotional Scenes!",1.18072E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-10-2019,"Confession: When {{USERNAME}} is working overnight at the FireHouse. I send him goodnight tweets just to say I Love Him, cause he sets his phone to Do Not Disturb but he ll check tweets like clockwork.",1.18072E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,diaries_&_daily_life,relationships,science_&_technology,,
06-10-2019,I feel like we need to send Katherine to a spa for a week...cuz the friend group is giving her no love. #AMillionLittleThings {@A Million Little Things@} {@DJ Nash@} {{URL}},1.18075E+18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,,,
06-10-2019,. {@Twitter Support@} please send me a message I need help,1.18075E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,
06-10-2019,Sooooo appaz I’m going glasto 2020 with my besties!!! {{USERNAME}} you’re a legit god send!!! {{USERNAME}},1.18078E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,diaries_&_daily_life,relationships,travel_&_adventure,,
06-10-2019,#GGGDerevyanchenko for the send week in a row we were treated to great fight and sadly people choose to focus on the negatives it’s really sad I can’t believe people were booing {@Gennadiy Golovkin@} at the end a man who gave everything over 12 rounds and legitimately won the fight!,1.18081E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-10-2019,Please send your tech team. Our connection hasn’t been restored yet. It’s been 4days now and we’re just exchanging msgs thruDM since and nothing is happening. This is too much! {@SKYserves@},1.18081E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,
06-10-2019,Russia offers Turkey to send astronaut to space station - Turkey News {{URL}} via {@Hrriyet Daily News@},1.18081E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,
06-10-2019,Miles Sanders or Carlos Hyde for my RB2? Please send help!!! {@MG@} {@Michael Fabiano@} {@Adam Rank@},1.18084E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-10-2019,Finally Happy: The Album  Executive Produced by {{USERNAME}}  {{URL}},1.18087E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,
06-10-2019,Hi {@Manchester United@} ! Please send my regards to Ed Woodward and tell him he can go to hell straightaway,1.1809E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-10-2019,"I struggle to understand why {@Manchester United@} fans are surprised about results. The manager managed Cardiff which he was very poor and Molde, even if he was good that league can’t be compared to this Eng league. And you all thought he would be better than Mourinho and Van Gaal...#deluded",1.1809E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
06-10-2019,Oh how I d love to work at the new hotel in Waco and for {@Chip Gaines@} and {@Joanna Gaines@} (especially since I spent 7 years in hotel mgmt and specialized in new builds and renovations!!)  Hey {{USERNAME}} where can I send my resume?,1.18096E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,
06-10-2019,I’ll never understand why the broadcasters that do the {@NASCAR@} Cup races do the double interview with the winner.,1.18096E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-10-2019,LIVE: Rolling Loud New York x {{URL}} 2019 | Main Feed {{URL}} via {@YouTube@} {{USERNAME}},1.18319E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,
13-10-2019,Ever since Breaking Bad first came out people have noted my resemblance to {@Aaron Paul@}  s character Jesse.   It doesn’t help that my name is also Jesse.,1.18325E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
13-10-2019,EL Camino Review: Aaron Paul returns for a film reminding us why we love Breaking Bad. {@Netflix India@} {@Netflix@} {@Breaking Bad@} {@Aaron Paul@} #ElCaminoABreakingBadMovie #ELCamino #BreakingBad #MovieReview #ElCaminoBreakingBad {{URL}},1.18329E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
13-10-2019,Breaking Bad Set Of 10 Custom 1.5  Square Fridge Magnets Los Pollos Hermanos ... {{URL}} via {@Amazon@} #elcameno #sundaymorning,1.18335E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
13-10-2019,"The Seahawks trail the Browns 20-6. {{USERNAME}}  s thoughts after one quarter, now in our #SEAvsCLE GameCenter: {{URL}} ",1.18344E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-10-2019,Harry’s Royal Visit to Nottingham for World Mental Health day {{URL}} via {{USERNAME}},1.18349E+18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,news_&_social_concern,,,
13-10-2019,First inning done and Top Gun evened the score. Diablas defense held them only to four. 4-4 {{USERNAME}} #Diablas0712A #2019MonsterBash  #backinblack,1.18352E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
13-10-2019,‘Breaking Bad’ Film: Go Behind-the-Scenes of ‘El Camino’ With Aaron Paul {{URL}} via {@Men s Journal@},1.18352E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,
13-10-2019,". {@Atlanta Braves@} lose after giving up 10 runs in first inning, {@Georgia Football@} loses in double OT to South Carolina, {@Atlanta Falcons@} lose to the Cardinals after missing the extra point - what’s next? #ATL",1.18352E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
19-10-2019,Special thank you to everyone at Effect Fitness. Thank you for supporting our programs. Napoleon helps out at the {{USERNAME}} pink out event today because he lost his mom after surviving breast cancer to colon… {{URL}},1.18568E+18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,family,fitness_&_health,news_&_social_concern,,
20-10-2019,So when are {@Michelle Obama@} and Barrack getting on board with {@Bernie Sanders@} {@Alexandria Ocasio Cortez@} and the undisputed heavy weight champion of the World {@Nina Turner@} ?? #Bernie2020,1.18574E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
20-10-2019,"The United Arab Emirates claims to have opened the world’s first graduate-level university focusing on artificial intelligence, reports {{USERNAME}} {{URL}} ",1.18583E+18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,learning_&_educational,news_&_social_concern,science_&_technology,,
20-10-2019,I wish there were Production Companies that could find this sort of thing. I don’t have the money but if I did I would fund this. This sort of imagination is what makes the world a great place so go and check out “Umbrellas” on {@Kickstarter@} ! #Umbrellas {{URL}},1.18583E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,
20-10-2019,. {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Otherwise you well@} {{USERNAME}} {{USERNAME}} {{USERNAME}} please can I see y’all next weekend before I head to Sea  thought of a whatspp group but nah,1.18586E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,
20-10-2019,"There is no such a thing as single Tyrant that can save the world, the only way to convince so many people to change their habits is build and promote a culture of sustainable behaviour CC {@Greta Thunberg@} #climatestrike #fridaysforfuture #GretaThunberg {{URL}} ",1.18586E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,
20-10-2019,Come on in Friends!  Try the world famous #Dammann Tea today.. FREE!  Walk into any Future Foods Showroom {{USERNAME}} or {{USERNAME}} and experience the taste of the best☕  #brew #wow #enjoy #free #taste #amazing… {{URL}},1.18589E+18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,food_&_dining,,,,
20-10-2019,Billionaire and former Goldman Sachs partner {@Mike Novogratz@} urged his rich friends to “lighten up” about {@Elizabeth Warren@}  s wealth tax. “You’re not victims; you’re the richest people in the world. How in God’s name do you feel like a victim?” {{URL}},1.18592E+18,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,celebrity_&_pop_culture,news_&_social_concern,,
20-10-2019,Wait did the Bengals just lose the challenge {@NFL@} FIX YOUR REFS,1.18598E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
20-10-2019,Dumbass mistakes on both sides.  Kyler looks like a rookie today.  Shurmer.  Jones.  Good thing it’s the giants on the other side. {@Arizona Cardinals@} {@98 7 Arizona Sports@} #AZvsNYG,1.18601E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,
22-10-2019,Learn the story behind  BeneTalk:The World’s First Wearable Speech Tracker  and help us meet our goal. {@Indiegogo Reads@} {{URL}},1.18655E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,
24-10-2019,Stonewall Uprising tells the story of the riots that marked a major turning point in the modern gay civil rights movement in the United States and around the world. {{URL}} Thanks {@American Experience@} #FAIRAct #casocstudies,1.18722E+18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,news_&_social_concern,,
27-10-2019,"Ok, {@ye@} . You got Gospel out of your system. Yes, it was lit. But you think we can get a new album that isn’t gospel now?",1.18827E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,
27-10-2019,"I’d like to formally apologize to {@Trae Young@} for doubting him on Draft Night 2018.   Clearly, the doubt I had in his transition into the NBA lit the fire that has turned him into just an INSANELY fun player to watch already.",1.18827E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
27-10-2019,Ok {{USERNAME}} . How about a 57-yard field goal to end the half?! {@Air Force Football@} leading {@USU Football@} 17-0 at Falcon Stadium. #AFAvsUSU,1.1883E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,
