16-02-2020,"Why is the internet dropping out every few min in Dayton, OH.? {@Ask Spectrum@} #spectrumoutage",1.22907E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
13-06-2021,The reserve team man of the match sponsored by {@Domino s Pizza UK@} Gorseinon is {{USERNAME}} Kai was superb in the 4.1 win {{USERNAME}} getting on the score sheet with a great goal. Well done Kai #UppaVillage #OneClub {{URL}},1.40398E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
13-04-2021,Johnson & Johnson COVID vaccine to be PAUSED after six women out of seven million people developed rare and severe blood clots - and one died -- {{URL}} via {@Daily Mail Online@},1.38197E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
28-10-2020,Major League Baseball will investigate Justin Turner after he tested positive for the coronavirus and then went onto the field to celebrate the Dodgers  World Series win. {{URL}} # via {@HuffPost@},1.32157E+18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,fitness_&_health,gaming,sports,,,
11-04-2021,"#WWE #WrestleMania Night One is in the Books... Did you enjoy the show? More importantly, listen in to hear what {{USERNAME}} , {{USERNAME}} & {{USERNAME}} thought about the action... #raindelay. Vince s Ego. Match Of the Night. Working 101. Much More. {{URL}} ",1.38112E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
12-01-2020,Why so many earthquakes are rocking Puerto Rico {{URL}} via {@Nat Geo Science@},1.21639E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
09-08-2020,#Love You Die by Heskay feat: Tiwalade via the {@Audiomack@} app {{URL}},1.29228E+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
08-03-2020,"Coming to the end of #InternationalWomenDay2020, the fight for equality continues, equality of all types, day after day, join a trade union tomorrow and join the fight {@The CWU@} ✊✊.",1.23677E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
08-11-2020,tfw when you remember Selina Meyer was a fictional character {@Julia Louis Dreyfus@} {@Armando Iannucci@},1.32526E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
18-10-2020,A bye for Becca in the first round of the #PDCWomensSeries. She faces either Donna Gleed and Jo Rolls in the last 64. {{USERNAME}},1.31776E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
13-09-2020,Check out Jansport Sao Paulo San Francisco Live Out Side Unisex L Short Sleeve Shirt M1 #JanSport {{URL}} via {{USERNAME}},1.30496E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fashion_&_style,sports,,,,
26-12-2019,Hope everyone had a great Christmas!   Back to football today & it’s another important game for Rangers against Kilmarnock. Six points going into the winter break would be a big boost. {@The Athletic UK@} are running a Boxing Day sale if you fancy it. 60% off: {{URL}},1.21014E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business_&_entrepreneurs,sports,,,,
05-01-2020,Remember when the {@Buffalo Bills@} celebrated when they beat the Cowboys like they won the super bowl? I enjoyed their playoff game. Now both teams can watch at home. #buffalobills #bills #buffalo #nfl,1.21364E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
30-08-2020,"Morning everyone I ll be doing a cover show this morning on {{USERNAME}} 10 - midday, playing 70 s 80 s soul. Hope to have your ears. X",1.29998E+18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,music,,,,
07-02-2021,I just signed a {{USERNAME}} petition calling on {@Transport for London@} and the {@Mayor of London Sadiq Khan@} to Stop the Removal of Green Habitat Please sign and share here {{USERNAME}} : {{URL}} {{USERNAME}},1.35847E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
28-06-2020,"Trump touts ratings for rally, Fox News town hall:  These are the real polls  {{URL}} Now this sounds like yje {{USERNAME}} .com {@Eric Trump@} .com Keep going.",1.27712E+18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,news_&_social_concern,,,,
26-09-2019,Morrison uses UN speech to slam Australia s climate change critics {{URL}} via {@ABC News@},1.17704E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
17-05-2020,The latest UK Armed Forces Tweethearts Daily! {{URL}} Thanks to {{USERNAME}} #milspouse #deployment,1.26196E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
14-02-2021,So they are calling this winter storm {{USERNAME}} “Uri”- Good Lord,1.36104E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,diaries_&_daily_life,news_&_social_concern,science_&_technology,,,
19-12-2020,Check out what I just added to my closet on Poshmark: Hoodie - The Ohio State University. {{URL}} via {@Poshmark@} #shopmycloset,1.34033E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion_&_style,,,,,
23-05-2021,"Omg omg - I’ve lived this nightmare in my mind so many times. Sympathy for the families.  Italian cable car plunges to the ground, killing at least 13 {{URL}} via {@MPR News@} ",1.39652E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
20-10-2019,“The local church is God’s chosen instrument to change the world—and the individuals in it.” {{USERNAME}},1.18589E+18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,other_hobbies,,,
20-10-2019,. {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Otherwise you well@} {{USERNAME}} {{USERNAME}} {{USERNAME}} please can I see y’all next weekend before I head to Sea  thought of a whatspp group but nah,1.18586E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
13-12-2020,Those who think it s fine that {@CD PROJEKT RED@} released a half finished game insisting that the bugs are half of the fun are the reason why game developers get away with bringing out buggy games. A game shouldn t need untold patches to work. #Cyberbug2077 #Cyberpunk2077bugs,1.33827E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
20-10-2019,I think Dalton knows he is getting fired so now he is just taking the dive and betting against the Bengals in Vegas {@Cincinnati Bengals@},1.18601E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
25-09-2019,Time to revisit Climate change and the 75% problem {{URL}} via {@Bill Gates@},1.17683E+18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,celebrity_&_pop_culture,news_&_social_concern,science_&_technology,,,
17-11-2019,I have permanent goosebumps because of Watermelon Sugar {@Harry Styles@} didn’t have to do me like that...,1.19594E+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
02-11-2020,LOCK HIM UP! LOCK HIM UP! LOCK HIM UP!⚖️️ US election: Don Jr told Trump supporters to ‘have some fun’ before Biden vehicles ‘rammed by armed group’ {{URL}} via {@Yahoo News@},1.32314E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
18-01-2021,I swear Jared Cook from the saints look like the homie {{USERNAME}},1.35099E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,celebrity_&_pop_culture,other_hobbies,sports,,,
01-08-2021,{{URL}} {@TenZ@} {@Finalmouse@} this is from the SL12 magnesium alloy - absolutely NO flex is maybe not the greatest for gripping.  I needed to add a UL2 infinity skin (soft pad) to mitigate the issue on the left side of the mouse.,1.42171E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,gaming,science_&_technology,,,,
03-01-2021,Enjoying sounds of  Music Matters Year 2020 Tj Music  by {{USERNAME}} #nowplaying on {{URL}},1.34564E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
04-07-2020,"[SPOTIFY]  #GFRIEND s Only 1 surpassed 1,200,000 streams on the platform. It s the 4th song on the full album to do so! Congratulations to our girls.❤️ {{URL}} {@GFRIEND@} #여자친구",1.27956E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
13-12-2020,Florida losing to LSU is a BIG problem for {@Texas A M Football@} .. they were already on the outside looking in. Now it gets worse. Ohio State Buckeyes to the playoffs it is.,1.338E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
25-07-2021,Anyone really surprised {@yutohorigome@} took the gold for Japan?? Called it from announcement way back when cuz he is unstoppable right now. #gold #skateboarding #olympicskateboarding,1.41936E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
19-07-2020,TRUTH behind the MASK: It’s an Initiation Ritual {{URL}} via {@facebookwatch@} Okc just joined the NWO via Mayor David Holt,1.28494E+18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
27-08-2020,$krrt Cobain x Lil Wretched - Cookin featuring {{USERNAME}} Prod. {{USERNAME}} out now on spotify/apple music/google play etc.  Tracks sittin at about 6k+ on Soundcloud so keep that same energy n run it up on these other streaming platforms!  ⬇️⬇️⬇️⬇️ {{URL}},1.29895E+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
08-12-2019,I love you guys so much. You mean a lot to me. Please rest well and stay happy ♡ {@Stray Kids@} #StrayKidsComeback,1.20355E+18,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,celebrity_&_pop_culture,diaries_&_daily_life,music,news_&_social_concern,,
19-07-2020,August Alsina & Rick Ross - Entanglements (Lyrics) {{URL}} via {@YouTube@} #entanglements   I won t tell anyone that your voice is my favorite sound.   — Unknown,1.28475E+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
21-02-2021,Military blocked the road around US Embassy & other embassies. And they will cut off internet 1 a. m. to 12 p. m. 22-feb-2021. {@UN Human Rights@} {@United Nations@} {@UN Special Rapporteur Tom Andrews@} {@President Biden@} #WhatIsHappeningInMyanmar  #Feb22coup,1.36355E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
14-09-2019,The Cardinals take the field in the cross town rivalry game vs. Leuzinger Olympians! Gonna be a great night! #lawndalerockstars #lawndalecardinalfamily #togetherwewin #cifssfootball the_dale_football {{USERNAME}} … {{URL}},1.17269E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
10-04-2021,Check out this awesome Spotify playlist for new music & inspiration for your weekend  Massive thank you & S/O to {{USERNAME}} for including our new single #WaitingForRain feat. {{USERNAME}} {{URL}} #SaturdayThoughts #NewMusic #weekendvibes #spotify #NP,1.381E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
13-09-2019,"I’m not quite understanding the recent steam of the Saints. Yes, they have a good ATS on the road, but Brees & Goff home road splits favor Rams. Also short week for Saints after emotional MNF game / public must love Saints after watching that {{USERNAME}} ",1.17248E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
21-08-2020,Demon’s Souls could be closer than expected if a recent rating is any indication  [from Jordan Devore {@Destructoid@} ]  #destructoid #gamer #games #gaming #videogames {{URL}},1.29672E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
26-01-2020,"I ve been using {{USERNAME}} to earn up to 20% back in Bitcoin at major retailers when I shop via the Lightning Network. I got us 20,000 satoshis each of free Bitcoin when you sign up with my invite link and make a purchase. {{URL}} ",1.22137E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
22-09-2019,I think Harbaugh listened to {@Pardon My Take@} Friday and figured going for it on 4th was his only option to beat the Chiefs.,1.17583E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
20-06-2021,#Kindnesschampion ZaNia Stinson is what #kindness is all about  This 14yo grew up a #shelter and knows what it is like to be #hunger so she puts together #ZFeedsGo-GoBags to help people who are #homeless and need help #thereisgood❤️ {@The Charlotte Observer@} {{URL}},1.40657E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
07-06-2020,"Lilies please vote for Lisa, down vote others  #LISA #리사 #BLACKPINK #블랙핑크 #LALISA {@BLACKPINK GLOBAL BLINK@} {{URL}} ",1.26957E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,,,,,
04-07-2020,"Ok, show of hands. Who else think {@Jimmy Buffett@} Margaritaville is a song that fits for the 4th of July? ✋",1.27947E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
01-12-2019,Everyone asking me for baby yoda merch at work and getting mad at me for not carrying it or it being sold out idk who to blame but il blame {@Matt Martin@} xD you can forward this to whoever you need to. #disneystore #starwars #BabyYoda,1.20129E+18,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,diaries_&_daily_life,film_tv_&_video,,,
19-01-2020,Check out what I just added to my closet on Poshmark: Free People Catch the Wind Skirt Size 0 NWT. {{URL}} via {@Poshmark@} #shopmycloset,1.21895E+18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,fashion_&_style,,,,
15-08-2021,The challenge  ➡️ figuring out what you can do for companies - (finding your value)  ➡️ finding companies that need your skills -  (communicating your value)  ➡️ how you do it with maximum impact - (delivering your value)  - Pyjama Profit by {@Varun Mayya@},1.42678E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
22-11-2020,Our new #vlog is up on {@YouTube@} : Gettin  Dirty Under The Bus | Installing 2 Gray Water Tanks | School Bus Conversion {{URL}} #couplevloggers,1.33057E+18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,,,,
06-09-2020,....And the countdown begins ️  ....  ..........Ògbenin íjà............    7 Days to go! #Ogbeninija  #Oluwatosindoz  celestial_hymns {{USERNAME}} celestial_evangelism… {{URL}},1.30254E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
09-02-2020,I wish {@LaMike james@} was playing in the XFL...feel like the dude could still run circles around everybody,1.22663E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
21-02-2021,"Lord, {{USERNAME}} compton is straight wildin over here! We got a full mexican band playing across the street.",1.36336E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
12-04-2020,"..could not hold in Ekiti State as the lockdown order issued by the state governor, Kayode Fayemi was fully enforced. Even the food markets earlier allowed were not spared today as the security personnel set some foodstuffs on fire...(see our country {{USERNAME}} ",1.24936E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
02-02-2020,{{URL}} presents {{USERNAME}} at the venue for Prog in the Park 2.0 {{URL}} via {@YouTube@} Don t just take my word about how braw {@Fife Council@} The Glen Pavilion is {{USERNAME}},1.22403E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
10-10-2020,"Calling it now -  Will you shut up man  and/or  Mr. Vice President, I m speaking  are gonna be right before drops in {@Two Friends@}  s BBM 18",1.31474E+18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,music,news_&_social_concern,,,,
19-05-2021,Pooh Shiesty Type Beat   On Your Heels  - (prod.blackoutondabeat) {{URL}} via {@YouTube@} Just Working  Link : {{URL}},1.39486E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
03-01-2021,#NoProphetAfterMuhammad  Tell him this and bid him to be brave at heart.  Muhammad PBUH is the BEST {{USERNAME}} {{USERNAME}},1.34579E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,arts_&_culture,other_hobbies,,,,
08-08-2020,Ate {{USERNAME}} Anniversary mo din oh happy Anniversary po sayo ate...love you,1.29192E+18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,family,relationships,,,
06-10-2019,#GGGDerevyanchenko for the send week in a row we were treated to great fight and sadly people choose to focus on the negatives it’s really sad I can’t believe people were booing {@Gennadiy Golovkin@} at the end a man who gave everything over 12 rounds and legitimately won the fight!,1.18081E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
05-07-2020,#FIAF2 #RedBullRing   Sprint Race  {{USERNAME}} p11 {@Jehan Daruvala@} p14   Not the weekend our pace promised at the start. We’ll be making up for that next weekend....,1.27972E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
15-12-2019,Mission accomplished at UFC 245: Amanda Nunes set out to go all five rounds {{URL}} via {@MMA Junkie@},1.20614E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
11-04-2021,"I feel bad about #Wrestlemania Night 1. I fell asleep as the Bunny army was coming in, woke up to see {@Bianca Belair@} holding up the title. Made sure to watch each of those last 2 matches this morning, and they were both great!",1.38136E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,film_tv_&_video,sports,,,
01-01-2020,"Really wanted to like the new {@Party of Five@} but the political adgenda in ths first 5 minutes turned me off. Too bed, it may be good, but I dont need tv to spin politics for me.",1.21249E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
21-02-2021,I said: Pain and sorrow. He said: Stay with it. The wound is the place where the light enters  you.  ~Rumi {{USERNAME}} Lord of Shadows,1.36355E+18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,,,,,
22-08-2021,FRESH FIND !! >> Discover New Music and Hot Talents!! Give a listen to Diego by Opty {@YouTube@} #hiphop #rap   #new_music Follow Opty: {{URL}} LISTEN HERE {{URL}} via {{USERNAME}} #GrooverEffect,1.42938E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
14-02-2021,The {{USERNAME}} teams wrapped up the SCAC Championships and the 2020-21 campaign today. Emma Phillips captured the title in the women s 1650 freestyle race. Both teams finished in third place.  Men s Recap: {{URL}} Women s Recap: {{URL}},1.36077E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
15-03-2020,"Why aren t there more laws against disaster profiteering????      He Has 17,700 Bottles of Hand Sanitizer and Nowhere to Sell Them {{URL}} via {@Yahoo@} ",1.23928E+18,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,diaries_&_daily_life,fitness_&_health,news_&_social_concern,,
24-09-2019,Radiohead‘s Thom Yorke Admits He Is a Climate change ‘Hypocrite‘ {{URL}} via {@Breitbart News@},1.17665E+18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,music,news_&_social_concern,science_&_technology,,,
29-08-2021,"#AskWDSU: What questions do you have for our weather team? Drop them in the comments on this Facebook post & I’ll get them answered on-air throughout the day. Stay safe, everyone!  >> {{URL}} {@wdsu@} #HurricaneIda",1.43189E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
28-06-2020,YES - Owner of a Lonely Heart (Official Music Video) {{URL}} {@YouTube@} より,1.27718E+18,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,celebrity_&_pop_culture,film_tv_&_video,music,,
16-12-2020,"Joined {{USERNAME}} ’s episode of Real Pod Wednesdays to discuss Ohio State’s 2021 recruiting class.  Talked about which guys I think could make an instant impact, who deserves more publicity and gave my overall thoughts on one of the best classes in OSU history. {{URL}} ",1.33927E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
30-10-2020,Trump Supporters Pass Out From Extreme Heat At Rally Days After He Held Event In Freezing Cold via {@Forbes@} {{URL}},1.32208E+18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
14-03-2021,"Join Prayer for our COUNTRY ETHIOPIA, {{USERNAME}} Stadium for the unity, sustainability and  prosperity development, denounce the wrong disinformation and support positive progress In the country. {{USERNAME}} {{USERNAME}} {@Abiy Ahmed Ali@} {@BBC News World@} {{URL}} ",1.371E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
27-09-2019,"RSPB, NT and Wildlife Trusts: at least £3bn needed from UK Gvt for farmers and land managers for regen. & climate change. {{URL}} {{USERNAME}} ",1.17755E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
30-12-2019,"The Decade of Debt: big deals, bigger risk {{URL}} {@Reuters UK@} The US interest rate at rock-bottom levels courtesy of Fed may still prevent bond market from mashrooming debt in years despite now holding certain debt ?",1.21162E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,,,,
07-03-2021,"I still like you, like the wind walked eight thousand miles, do not ask the return date.#DrHASKINxGulf #GulfKanawut {@gulfkanawut@} ",1.36855E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,celebrity_&_pop_culture,relationships,,,,
26-07-2020,Seriously {@DAZN Canada@} why are you showing Messi documentary at half time on the final day of the Premier League????,1.28742E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
05-11-2020,"newsthump: {{USERNAME}} Indeed, so what is the position of Trump supporters, right now?  They re either all conscious hypocrites who only want to count when it s beneficial to them (v unlikely), or they re suffering dissonance about what vote counting actually means for democracy…",1.32432E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,news_&_social_concern,other_hobbies,,,,
15-11-2020,why donjt they just make a ps5 and xbox series X box into one that owuld be so smarter #RIPdrake #fart #yup {{USERNAME}},1.32779E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
04-10-2019,Check out Green Bay Packers Super Bowl 45 Nameplate For A Football Helmet Case 1.5 X 8 {{URL}} via {{USERNAME}},1.18021E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
05-04-2020,"I just listed: Harry Potter and the Philosopher s Stone (Unabridged 6 Audio Cassette Set) [cassette] Rowling, J.K.,Fry, Stephen [Nov 01, 1999], for &pound;12.75 via {@Amazon@} {{URL}} ",1.24689E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
23-05-2021,Everything I need is on the ground  I nominate TREASURE  #Whosfan_1st_Anniversary  #후즈팬1주년축하해  #Whosfan_with_TREASURE {@TREASURE@},1.39643E+18,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,music,other_hobbies,,
27-02-2020,"The #Seahawks have already confirmed they won t tag Jedeveon Clowney. The #Giants and #Colts are interested, per {@IG JosinaAnderson@} Not all that surprising. Both teams loaded with cap space. As for Clowney, I LOVE the impact he makes on the field, but the injury history scares me.",1.23309E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
30-06-2020,Preparation is key! Check out this great article from {{USERNAME}} with 4 tips for the 4th of July. A social story is included for everyone to use. {{URL}},1.278E+18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,,,,
