24-01-2021,"So {@Emily Sweeney@} still has the fastest run of the second heat, but Tatyana Ivanova s first run lead is enough to put her in the leader s box.  No worse than 16th for Sweeney, she just needs one more sled to have a little bit of a problem to move into the Sprint World Cup race.",1.35328E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,
24-01-2021,"I know it s a busy time but can we get a doctor & psychiatrist to see {@Robert Peston@} ?   Does he have private insurance so he doesn t have to bother the NHS?  How does someone so thick, who fails so often, get such a significant job?  Would he have got the job if he was a Brummie?",1.35337E+18,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,fitness_&_health,news_&_social_concern
25-01-2021,"Two types of People : one with the Experience and the second one with Results , which one you are !  Watch my video response on it exclusively only on {@DTube@} , I hope you will gonna love to hear my opinions on it  . #dtube  , #hive  . {{URL}} ",1.35367E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,
26-01-2021,"The main event of yesterday s NJPW show was really good, I thought. So excited for Tanahashi vs Shingo on Saturday! #njnbg {@Kevin Kelly@} does such a great job as always in making you care about every current story. It s so good, thank you! ",1.3541E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,
26-01-2021,Gareth Bale looked unbelievably sharp the other night...   Rob Daly on whether the Welshman can impact matters in the second half of the season at Spurs ⚪️ {@Paddy Power@} {{URL}},1.35418E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,
27-01-2021,Honestly {@Jacksonville Jaguars@} could trade picks #1 and #33 and a player for {@Deshaun Watson@} . A mega-trade like that would be GENIUS for both teams. {@Houston Texans@} get Trevor Lawrence to go with their new HC (probably Eric Bienemy) and {@Jacksonville Jaguars@} get the second or third best QB in the league,1.35446E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,
31-01-2021,Another proof that BGYO will be the next big thing in music! {@BGYOPH@} {@ASAP Natin To@} BGYO THE LIGHT ON ASAP,1.35575E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,
07-02-2021,The sun is somewhere shining even when it rains. DESERVING WINNER RUBINA {{USERNAME}},1.35829E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,,
07-02-2021,"Check out The Sound of Music (DVD, 2005, 2-Disc Set, 40th Anniversary Edition) - Plummer {{URL}} via {{USERNAME}} ",1.35844E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,
07-02-2021,I love the chiefs. Been a fan since the {@Trent Green@} years. {@Patrick Mahomes II@} is the future and that’s no doubt but I’m pulling for {@Tom Brady@} today. It’s just the way it is. Go Bucs,1.35847E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,
07-02-2021,{{URL}} via {@GIPHY@} Buffalo Chicken Pierogi for the Super Bowl - {{URL}},1.35851E+18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,food_&_dining,sports,
08-02-2021,Leonard Fournette carves up the Chiefs D to make it 28-9 #EDFsports {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},1.3586E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,
14-02-2021,Update on winter storm #Uri from {@The Weather Channel@} on Sunday afternoon. {{USERNAME}} {{URL}},1.36104E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,
21-02-2021,The movie Wild Cats staring {@Goldie Hawn@} {@WS@} had the absolute best cheerleader’s!! #themoviewildcats #1986,1.36334E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,
21-02-2021,"#Drishyam2 Though the first hour seems like a drag, director #JeethuJoseph skilfully connects all the plot points to achieve a satisfying finale. The movie keeps you guessing and that’s what works. {@Mohanlal@} as #Georgekutty steals the show. Rating-3.5/5.",1.36355E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,
