date,text,id,label/0,label/1,label/2,label/3,label/4,label/5,label/6,label/7,label/8,label/9,label/10,label/11,label/12,label/13,label/14,label/15,label/16,label/17,label/18,label_name/0,label_name/1,label_name/2,label_name/3,label_name/4,label_name/5
2021-07-11,"Switched on the TV for {@Sky News@} at 6pm, and apparently there wasn t any news, just an extended sports report. Nothing at all happened today??? Amazing! #News #NoNews",1414280153266544600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2020-09-20,I have spent a dumb amount of time mapping out my first water cooling loop. I keep modifying it every few days. Really need to make a decision before {@Cyberpunk 2077@} comes out.,1307589276360728600,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
2020-11-04,Woman Gets Chased Down By Trump Supporters & Bear Maced Over BLM Flag On Her Car! - {{URL}} via {@WORLDSTARHIPHOP@} #WSHH #WORLDSTAR,1323833752624238600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-08-30,". {{USERNAME}} needs to go golfing. None of us will survive his twitter rant this morning.  p.s. trump is inciting violence {@Twitter@} . Please block him, at least for awhile.",1300039887350108200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-04-24,"Nest raider had 1,000 eggs in glass cabinets  because he liked the look of them  {{URL}} via {@Daily Mail Online@} ",1385833558611267600,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,diaries_&_daily_life,news_&_social_concern,other_hobbies,science_&_technology,,
2020-06-28,OK debut time for #NWSLChallengeCup on #CBSAllAccess for #CHIvWAS... can t wait to catch up on Picard and Discovery this summer as well.  Glad #NWSL is back.  Hope tonight s game is as exciting as the kickoff with {{USERNAME}} extra time victory.,1277058808980869000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
2020-05-17,"Katy Perry Performs  Baby Mine  with Her Poodle, Nugget - The Disney Fam... {{URL}} via {@YouTube@} {{USERNAME}} When is your version coming out with your little “baby”? #BOGP I expect the costumes and everything. ",1262163540955271200,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,celebrity_&_pop_culture,music,news_&_social_concern,,,
2021-05-02,"Despite the severity of the resentment that we feel after {@Travel State Dept@} statement & knowing that we re in the bottom of your priorities, we have to remind you that someday we ll be American citizens and also we deserve to be on the top {@Secretary Antony Blinken@} {@Cass Sunstein@} {@Secretary Alejandro Mayorkas@} #DV2021",1388885092488122400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-13,EL Camino Review: Aaron Paul returns for a film reminding us why we love Breaking Bad. {@Netflix India@} {@Netflix@} {@Breaking Bad@} {@Aaron Paul@} #ElCaminoABreakingBadMovie #ELCamino #BreakingBad #MovieReview #ElCaminoBreakingBad {{URL}},1183288331137736700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2019-11-18,"Temporary traffic lights on A146 at Highway Nurseries causing 30+ min delays heading to #Norwich (was over an hour delay earlier), but NOBODY WORKING !! {@Norfolk County Council@} {@Anglian Water@} What’s happening?",1196394383039516700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-02-23,650.000 People are killed Worldwide every Year by Seasonal Flu {@Andrew Castle@} {@LBC@} 78.000 have had the #Coronavirus version of Flu in China why are Your Media trying to cause Panic in the UK?,1231516391427248000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
2020-10-31,Antifa Goons Confront TRUMP MAGA Rally in Beverly Hills - Beat Trump Supporters with Sticks (VIDEO) {{URL}} via {{USERNAME}} {@Joe Biden@} these ideas are carrying sticks!!  Care to comment??,1322688540422099000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-07-12,{{URL}} {{URL}} Heres another finished entries from SpongebobSonic10! and the intro scene entry by {{USERNAME}} Great job guys,1282159154296230000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2020-01-05,"I will never stop loving the {@Buffalo Bills@} . The only thing this game told me was that the Bills have more room for growth, and I’m gonna be looking forward to seeing it. #GoBills",1213639002051489800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
2020-05-03,Dear {@Dr Pepper@} {@The Coca Cola Co@} a friend of mine just said that she was told that #DrPepper is no longer being manufactured and that the stores are not sure when they ll have more. Please tell me it s not true. #news #infoneeded,1257005062364119000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,food_&_dining,news_&_social_concern,,,
2020-04-12," Jihadists Martyred Him for Refusing to Renounce Jesus Christ : The Persecution of Christians, February 2020 {{URL}} the religion of peace!! {{USERNAME}} ",1249270728127664000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,news_&_social_concern,other_hobbies,,,,
2019-12-08,eat well. rest well.  #StrayKidsComeback {@Stray Kids@},1203606666630987800,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,celebrity_&_pop_culture,music,news_&_social_concern,,,
2019-09-25,"EU increases budget for private jets despite climate change pledges {{URL}} via {@Daily Mail Online@} <=  Do as I say, not as I do. ",1176857936682979300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-01-26,The Kremlin has its hands in the Internet around the world. It’s also trying to control cyberspace at home. {{URL}} {{USERNAME}} {{USERNAME}} {@The New European Think Without Borders@} {@A C Grayling FBPE 3 5 Reform Rejoin FBPA@} {@Carole Cadwalladr@} {@James OhBrien@} {@Fintan O Toole@} {@Huw Merriman MP@},1221462118790287400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2020-05-10,So {{USERNAME}} put my little sister on Trina and she been using my speaker since hers is busted and......,1259602352622973000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,,,,,
2021-06-09,"️   {@Dani Olmo@} is the hero. Shaken by the suffering of the world during the pandemic, the RB Leipzig striker joined the Common Goal movement   Not all heroes wear capes — some wear Spain shirts    {{USERNAME}}  s team guide on Spain at the Euros {{URL}} ",1402559782356062200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,celebrity_&_pop_culture,news_&_social_concern,sports,,,
2020-09-20,I ve drawn the line. I stand with {@Joe Budden@} Period.,1307498671588737000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-05-17,#NASCARIsBack and I can t wait to watch some live sports for the first time in 2 months!!!! #NASCAR #Sports {@FOX NASCAR@},1262105726140416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-01-19,‘Bad Boys For Life’ Takes $39M Offshore Bow; ‘1917’ Races To $139M Global & ‘Jumanji: The Next Level’ Ups Game Past $700M WW – International Box Office {{URL}} via {@Deadline Hollywood@},1218953842110468000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,business_&_entrepreneurs,film_tv_&_video,,,
2020-07-26,"ICYMI I chatted w/ {@Ben Volin@} on Sirius XM Mad Dog Sports Radio s Sports Sunday about the NFL s revised CBA, how a potential lower salary cap could impact 2021 free agency, whether there s enough padded practices, Jamal Adams trade, Cam vs Stidham & more {{URL}} ",1287536611396333600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-03-07,Great fight {@Israel Adesanya@} ..... we are proud of you  #Adesanya #UFC259,1368464785977839600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business_&_entrepreneurs,sports,,,,
2020-06-20,"via {@The New York Times@} What an unnatural disaster: “RIGHT NOWAhead of President Trump’s rally in Tulsa, his campaign acknowledged that six staff members who were working on the event had tested positive for the virus during routine screening.” {{URL}} ",1274429685686866000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-08-01,Seeing {{USERNAME}} and {{USERNAME}} ‘s tweets about Madoka Magica are making me choke so hard. Like I feel bad for Rhys. Send my regards <33,1421980388096893000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,celebrity_&_pop_culture,film_tv_&_video,,,
2020-08-16,". {@Diaa Hadid@} reports for {@Weekend Edition@} - Peace Talks Between Afghanistan, Taliban Expected To Begin Soon {{URL}} ",1294995162234593300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-09-20,"Ralph S. Northam: Matthew Rushin (Autistic College Student @ ODU) - Sign the Petition! {{URL}} via {@Change org@} , please sign this potion this young man is in jail for a crime he did not commit, the info o his arrest is in the link, I pray that he gets out soon.",1307618813299613700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-27,"So proud to launch my new book telling the story of forgotten stars Gwen Farrar & Norah Blaney who starred in the West End, on Broadway & on {{USERNAME}} {{URL}} ",1188391939487473700,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,celebrity_&_pop_culture,other_hobbies,,,,
2020-12-06,The difference between me and {{USERNAME}} observed:  He’s in one room listening to sacred choral Christmas music by the Choir of Kings College...  And I’m in the other listening to Sufism Stevens’s Christmas sing-a-long album.,1335580269978456000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-07-12,Ventura Police Department : Allow the public to aid in the search of Naya Rivera - Sign the Petition! {{URL}} via {@Change org@},1282192179868299300,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,news_&_social_concern,,,,
2020-12-20,EP11 - Star Wars The Last Jedi - Movie Review (spoilers) {{URL}} #starwars {@Star Wars@} #thelastjedi #podcast #podcaster #podcastlife #moviereviews #podcastshow #newpodcast,1340625338976641000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2020-10-25,Jewish Trump Supporters Attacked in New York City (Video) via {{USERNAME}} {{URL}},1320453710292500500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-09-26,"Women s Lacrosse News  The team is hosting a Playday on Saturday! Aquinas, Lawrence Tech & Lewis will be involved. Here is the full schedule for the day.  DU vs AQ at 9am Lewis vs LTU at 10:15 am Lewis vs AQ at 11:20 am DU vs LTU at 12:35 pm DU vs Lewis at 1:40 pm {{USERNAME}} ",1177251358329790500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2021-01-26,"Applications are now open for the second cohort of the {@Google for Startups@} Founders Academy, a six-month immersive program designed to help Black, Latinx and veteran founders grow revenues and obtain access to capital. Learn more and apply here: {{URL}} ",1354215547026743300,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,business_&_entrepreneurs,learning_&_educational,news_&_social_concern,,,
2021-08-01,Carbonomics  The amount of capital that has and will continue to be deployed into the #Carbonomics Sector is mind boggling. It’s in the hundreds of billions and will reach the trillions {{URL}} #carboncredits #carbon #esg #energy #oil {{USERNAME}} {@Marin Katusa@},1421651176907591700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2021-03-14,Charlie Hebdo appropriates the death of George Floyd to mock Meghan Markle and the Queen. {{URL}} {{USERNAME}},1371096025461620700,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,news_&_social_concern,,,,
2020-09-20,"Lovesight - DayFox - [Vlog No Copyright Music] {{URL}} via {@YouTube@} #vlognocopyrightmusic #vlog #slenocopyrightmusic #freemusic #royaltyfreemusic #nocopyrightmusic #youtubemusic New video. Please give it a watch and don’t forget to COMMENT, LIKE & SUBSCRIBE  ",1307557984919265300,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,film_tv_&_video,music,,,
2021-05-23,Narrow escape for the blues. Thank God we qualified {@Chelsea FC@} All thanks to tothenham {@Tottenham Hotspur@},1396555208122146800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-12-20,BREAKING: Significant police investigation happening in McKeesport right outside of the police station. We have two crews heading to the scene. {@WPXI@},1340778160217088000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-07-04,Reminder: keep ur feet on the ground {@SB19 Official@},1411834521155104800,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2020-11-22,Hopping on {@SNY@} coming up in a few discussing the Knicks quiet start to FA & Jets best chance at a W. With {@Maria Marino@} & {@Chris Williamson@},1330359268474839000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
2020-01-26,I had the privilege of interviewing {@Kobe Bryant@} when I worked at a news desk here in LA... He was courteous and genuine and so very nice to the media covering his entrance that night... How very sad that both LA and the sports world had lost such an icon tonight.......,1221581792227950600,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,celebrity_&_pop_culture,diaries_&_daily_life,news_&_social_concern,sports,,
2020-03-22,". {@Steffen Seibert@} , as a {@Global Citizen@} I am very proud that  has stepped up and taken responsibility at home and abroad to fight #COVID19. Please keep up the great efforts and continue to provide more funding as {@World Health Organization WHO@} needs grow! {@BMG@} {@Jens Spahn@} {@Bundesentwicklungsministerium@} ",1241664479122935800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
2020-08-16,"I Have ordered the Grocery for Rs: 6,004.05 From {@JioMart@} after the payment is done via {@PhonePe@} after returning to the app payment Failed from the JioMart app, but the money got debited from My bank. called to the bank the ask to ask with merchant. I called them but no respond",1294934231328538600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
2019-10-28,Netflix is adding gas to the fire. {{USERNAME}} {{URL}} via {@Inc@},1188937712646131700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2021-06-20,"Thread by {{USERNAME}} : Letter of Denial of Request to Egypt by the King of Ethiopia 1957 You Egyptians, have abandoned your African identity decided to join the Arab League. The simple fact that you drink our water would...… {{URL}} ",1406518211508510700,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,arts_&_culture,news_&_social_concern,,,,
2021-05-23,Ahhh good time at my bros {{USERNAME}} ! Nashville ties series on double OT and Colorado sweeps the Blues to be the first team to sweep and advance to second round!  #NHLPlayoffs,1396615147494547500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-04-26,I’m over here taking my anger out on {{USERNAME}} for convincing my family to move but didn’t realize they’d actually be somewhat closer and I could live out my Friday Night lights dream ‍♀️  #TexasForever #ClearEyesFullHearts,1254529542355595300,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,family,relationships,,,
2021-02-11,Britt Reid is no longer on the Chiefs’ coaching staff {{URL}} via {@New York Post@},1359683077614669800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-05-02,"Maybe it s because the sky is blue, and the sun is shiny My tears stick out Why am I so into you, why you? Why can’t I leave you? - I need you  #BTSARMY #BestFanArmy #iHeartAwards︎ {@BTS_twt@} ",1388734104309407700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-08-23,38  {@Wissam Ben Yedder@} sends a shot into the ground that bounces up off the crossbar.   #ASMSDR 0️⃣-2️⃣,1297498701926207500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2021-02-11," {{URL}} When the Sky Falls, gets an early YouTube premiere on {{USERNAME}} {{USERNAME}} hope you guys like the track!! ",1359983481820905500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
2021-07-24,bringing back this jam in honor of the Olympics in Tokyo #TokyoOlympics #Tokyo2020 {@ayumi hamasaki from staff@} #ayumihamasaki #浜崎あゆみ {{URL}},1418749939107123200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,music,sports,,,,
2020-07-19,"Push the mask up a little further on your nose, then  pinch  it by pushing your glasses down over the top of it - pinning it in place.  This stops your glasses steaming up.   #Askcroft {@Sky Sports F1@} ",1284814932404510700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fitness_&_health,,,,,
2019-11-29,Alvin Kamara being bested by Russell Gage and Jared Cook in my {{USERNAME}} Main Event #NotThankful,1200378042968871000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-08-15,Happy Sunday #ThePantheon hope y all had a great night. I recovered in discord yesterday and watched a few Jurassic park movies w the homies. Even got some gaming in on {{USERNAME}} s channel playing some ghost hunter!   How s your weekend going so far?,1426906162771873800,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,gaming,,,
2019-10-03,The Machine  written by: Seorin Kae {{USERNAME}} “I  am on my way. I will call you as soon as I arrive. - The Foreigner”  After sending the message she looks up at the blue sky. The day before yesterday they sent {{URL}},1179633522954440700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,,,,
2019-10-13,Oh my god. Teddy from {@Brooklyn Nine Nine@} is in Breaking Bad. Amy and Jake had the AUDACITY to call him boring?!,1183375800718057500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2021-08-01,"I just waited over half an hour in a 16 car deep {@Jack in the Box@} drive thru line which is literally the only open business in town right now and they closed right behind me, and I wanna feel bad for the other people in line but I m not feeling particularly sympathetic.",1421741549092704300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
2021-06-13,Congratulations #England great game. Man of the match for me . {@Kalvin Phillips@} brilliant performance,1404104136552026000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-04-11,Fearless (Taylor s Version)  Is Here & We ll Be Listening to Taylor Swift Music All Weekend {{URL}} via {@Just Jared Jr@},1381094385899745300,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2020-03-08,OPINION: #Spain may be celebrating International Women’s Day but the fight for equality goes on {{URL}} {{USERNAME}},1236586592661205000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,news_&_social_concern,,,
2019-11-10,Common friends ni {{USERNAME}} and Victor Basa kay present sa wedding ni V! Hahahaha gosh i still remember the D+V days LOOOL but atleast now kay both happily married na sila sa laing mga tawo. Hehehehehe char,1193585668292694000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
2020-02-23,stay safe boys {@EXO@} {@BaekhyunEXO@} {@Lay Zhang@},1231515574003490800,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2020-06-18,"These lovely tomahawk chops from {{USERNAME}} are featured in this weekend’s Father’s Day Roast Kit!  Feeds 2-4, order now, link in bio!!! #fathersday @ Lord Stanley {{URL}} ",1273735121233838000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,food_&_dining,,,,,
2021-06-06,I showed my dad the video of the fan in Argentina whose team won a championship and he drilled a hole into his pops urn to give him some wine to celebrate and my Pops said that’s gonna be us when {@LAFC@} wins the league in 2056 :/,1401567555219648500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-11-22,ayyy may epal AHHAHAH  MORISSETTE NEW MUSIC {{USERNAME}} LYS TEASER RELEASE,1330509599057866800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2021-01-17,Appreciation tweet for Love In The Air by {@GFRIEND@} . One of their best choreos :3 {{URL}},1350741656589373400,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
2021-04-18,"NEWS: We re hearing more and more people are refusing the AstraZeneca vaccine over concerns around rare blood clots. The vaccine s no longer being given to anyone under 30, but a nurse we ve been speaking to says older people are turning it down. More at 1 with {{USERNAME}} ",1383749710461038600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,fitness_&_health,news_&_social_concern,science_&_technology,,,
2021-02-14,Update on winter storm #Uri from {@The Weather Channel@} on Sunday afternoon. {{USERNAME}} {{URL}},1361041692938412000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,,
2020-10-19,The {@NHS@} Coronavirus test and trace app has been developed to help in the fight against this pandemic. Richard from the Digital Team {{USERNAME}} has reviewed the app and checked its accessibility for those who are blind or visually impaired  {{URL}},1318217801736343600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2020-08-23,You can take everything I have You can break everything I am Like I m made of glass Like I m made of paper Go on and try to tear me down I will be rising from the ground.   ~ {@Demi Lovato@} - Skyscraper ~  ❤,1297470373051674600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-08-02,kayaks and concerts - Social distancing...Cupsaw Lake style. Thanks Drew and {@Jesse Malin@} - great show! #socialdistancing @ Cupsaw Lake {{URL}},1289742227816685600,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,celebrity_&_pop_culture,fitness_&_health,music,news_&_social_concern,,
2020-06-11,"I m sure everyone s already seen this, but it made me so happy to watch {@Queer Eye@} episode 3 starring {@Sunrise Movement@} Philly. It captured the endless energy that makes Sunrise so special--and thanks to Bobby they now have the nicest movement house in America {{URL}} ",1270895753884508200,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,,,,
2021-03-20,I really wish they give the Queen {@Anita Baker@} her Masters! I have to clean to clean up today!!,1373300898512965600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
