date,text,id,label/0,label/1,label/2,label/3,label/4,label/5,label/6,label/7,label/8,label/9,label/10,label/11,label/12,label/13,label/14,label/15,label/16,label/17,label/18,label_name/0,label_name/1,label_name/2,label_name/3,label_name/4,label_name/5
2020-09-06,....And the countdown begins ️  ....  ..........Ògbenin íjà............    7 Days to go! #Ogbeninija  #Oluwatosindoz  celestial_hymns {{USERNAME}} celestial_evangelism… {{URL}},1302538715345162200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
2020-02-09,I wish {@LaMike james@} was playing in the XFL...feel like the dude could still run circles around everybody,1226626554349990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-02-21,"Lord, {{USERNAME}} compton is straight wildin over here! We got a full mexican band playing across the street.",1363364947812475000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-04-12,"..could not hold in Ekiti State as the lockdown order issued by the state governor, Kayode Fayemi was fully enforced. Even the food markets earlier allowed were not spared today as the security personnel set some foodstuffs on fire...(see our country {{USERNAME}} ",1249362872272146400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-10-10,"Calling it now -  Will you shut up man  and/or  Mr. Vice President, I m speaking  are gonna be right before drops in {@Two Friends@}  s BBM 18",1314744268322336800,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,music,news_&_social_concern,,,,
2021-05-19,Pooh Shiesty Type Beat   On Your Heels  - (prod.blackoutondabeat) {{URL}} via {@YouTube@} Just Working  Link : {{URL}},1394861757944979500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
2020-08-08,Ate {{USERNAME}} Anniversary mo din oh happy Anniversary po sayo ate...love you,1291915432538935300,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,family,relationships,,,
2019-12-15,Mission accomplished at UFC 245: Amanda Nunes set out to go all five rounds {{URL}} via {@MMA Junkie@},1206141994596102100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-08-22,FRESH FIND !! >> Discover New Music and Hot Talents!! Give a listen to Diego by Opty {@YouTube@} #hiphop #rap   #new_music Follow Opty: {{URL}} LISTEN HERE {{URL}} via {{USERNAME}} #GrooverEffect,1429382515769417700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-03-15,"Why aren t there more laws against disaster profiteering????      He Has 17,700 Bottles of Hand Sanitizer and Nowhere to Sell Them {{URL}} via {@Yahoo@} ",1239279802533793800,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,diaries_&_daily_life,fitness_&_health,news_&_social_concern,,
2019-09-24,Radiohead‘s Thom Yorke Admits He Is a Climate change ‘Hypocrite‘ {{URL}} via {@Breitbart News@},1176646047210377200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,music,news_&_social_concern,science_&_technology,,,
2021-08-29,"#AskWDSU: What questions do you have for our weather team? Drop them in the comments on this Facebook post & I’ll get them answered on-air throughout the day. Stay safe, everyone!  >> {{URL}} {@wdsu@} #HurricaneIda",1431888621490028500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-03-14,"Join Prayer for our COUNTRY ETHIOPIA, {{USERNAME}} Stadium for the unity, sustainability and  prosperity development, denounce the wrong disinformation and support positive progress In the country. {{USERNAME}} {{USERNAME}} {@Abiy Ahmed Ali@} {@BBC News World@} {{URL}} ",1371004377205473300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-03-07,"I still like you, like the wind walked eight thousand miles, do not ask the return date.#DrHASKINxGulf #GulfKanawut {@gulfkanawut@} ",1368551701381267500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,celebrity_&_pop_culture,relationships,,,,
2020-07-26,Seriously {@DAZN Canada@} why are you showing Messi documentary at half time on the final day of the Premier League????,1287416973190672400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-02-27,"The #Seahawks have already confirmed they won t tag Jedeveon Clowney. The #Giants and #Colts are interested, per {@IG JosinaAnderson@} Not all that surprising. Both teams loaded with cap space. As for Clowney, I LOVE the impact he makes on the field, but the injury history scares me.",1233088200094240800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-09-29,"The word is Christian Fussell ( {{USERNAME}} ) is announcing his college decision tomorrow. He is between MTSU, VCU, and Dayton. 6’10 player from the Atlanta area. Would be a great first get for the Blue Raiders’ 2020 class.",1178338093339943000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sports,youth_&_student_life,,,,
2019-12-29,The final {@Premier League@} game of the decade has been played - most PL points in the last 10 years:  818  Man City 747  Man Utd 740  Chelsea 710  Liverpool 703  Tottenham 702  Arsenal,1211375504516878300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-12-22,Winter solstice 2019: A short day that s long on ancient traditions {{URL}} via {@CNN Travel@},1208777495388020700,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,,
2019-11-10,"“You remember your first love because they show you, prove to you, that you can love and be loved, that nothing in this world is deserved except for love, that love is both how you become a person and why.” ( {@John Green@} in Turtles All the Way Down)   YA is beautiful.",1193585025205317600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,relationships,,,,,
2020-11-01,Supernatural British Columbia: A Halloween Special {{URL}} via {@Audioboom@},1323020889680695300,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,,
2020-04-19,"The 5th one of my series on quotes from my ”Passion for the Profession” book with the full page it appears on.   During #covid19 and the #lockdown it should all be about #online #communications.  As {{USERNAME}} always say, it is about the #conversation… {{URL}} ",1251868647724900400,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,diaries_&_daily_life,news_&_social_concern,,,
2020-12-13,#WritingCommunity some {{USERNAME}} #SundayFunday for you...   Let predictive text complete the rest   I m done with...   Mine  I m done with the head of the day and you ll join our stream of consciousness.,1338084846296559600,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,diaries_&_daily_life,learning_&_educational,,,,
2021-07-11,permission to dance really has the power to make people happy instantly #ThankYouBTS {@BTS_twt@},1414040743950241800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2021-03-23,"Our thoughts are with those affected by floods.  Stay safe everyone ❤️  “If the road is flooded, forget it.” #AUResearch {{URL}} by Garry Stevens & {{USERNAME}} {@Western Sydney University@} and {{USERNAME}} {@Macquarie University@} via {@The Conversation@} .",1374203677955649500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-11-29,I wonder if people have realized by now that {@Jameis Winston@} wasn t the problem in Tampa.,1333199006688813000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-09-06,Waking up with me on ya Box This Labor day Weekend south Florida we Live 11AM {@93 3 The Beat@} #VirgoSeason #Radio #DJMrFamous {{USERNAME}} {{URL}},1302452682951659500,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,business_&_entrepreneurs,celebrity_&_pop_culture,film_tv_&_video,music,news_&_social_concern,
2020-03-15,"Guys my EroticRayne page has beeeeeeen shut down and y’all continue to repost , tag and follow the account  i appreciate it but that’s what my main and twitter are here for ! {{USERNAME}} here & {@rayne@} .gomez on ig ❤️",1239188474869231600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
2020-05-10,"So, we have this empty vase with lights in it on our dining table. I accidentally tapped it with my knife and it made a ‘ding’ noise. My sister’s reaction was to say “dinner is served!” But you can tell I watch too much {{USERNAME}} because I said “top of morning!” ‍♀️",1259419050221985800,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,family,,,,
2020-08-23,"Dane McCullough Signs for Burnley FC {{URL}} via {@YouTube@} An nice insight how McCullough signed for Burnley, shows how important the revamped Barnfield Centre is to the club.",1297472587153498000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,,
2019-10-20,"The Canning Highway will be transformed into the world s longest stage as part of next year s Perth Festival, to celebrate WA s link to Aussie rockers AC/DC. | {@Amelia Simpson@} {{URL}} ",1185856619172655000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,celebrity_&_pop_culture,music,,,
2021-06-13,"Exciting day for England fans  Ahead of the match I want to celebrate Frank Soo, the first non-white footballer to represent England.  An ex Luton player of mixed Chinese & English heritage whose achievements have long been overlooked {@The FA@} {{USERNAME}} {{URL}} ",1404044331850383400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2020-07-12,"Idea for {@Twitter Business@} {@Twitter@} Twitter Notes, basically like the notes app but within the app so if you’re writing and it’s too long it could suggest if you want to make a Twitter Note. And it’ll show like pictures too; you can’t copy the text ",1282190909929484300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
2019-10-06,Although I love the album as a whole.. Second Best is just that one song that hits different. {@ISSUES@},1180872494284185600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
2020-10-26,"Word of the week: Chump. Uttered by {@Joe Biden@} on Oct. 24, instantly reclaimed by Trump supporters. | ht {@Timothy Egan@} {{USERNAME}} {{URL}} ",1320784830011863000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,,
2019-10-06,Known this bestie for a really long time since we were little and it was really nice to catch up again {{USERNAME}}  @ Watson s General Telegraph {{URL}},1180778959119646700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
2020-03-08,Happy #InternationalWomensDay To all the inspirational women out there {{USERNAME}} {{USERNAME}} {@Kelly Klein@} {@Rosemary The Demon Assassin@} {{USERNAME}} {{USERNAME}} {@Floor Jansen@} {{USERNAME}} {@Jessicka Havok@} {@Julie Benz@} {@Kris Statlander@} {@Jennifer Paige@} {{USERNAME}} {{USERNAME}},1236649848297922600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
2021-02-28,“If an angelic being fell from the sky and tried to live in this world of ours I think even they would commit many wrongs {{USERNAME}} HimigSaASAP WithJEREMY #JeremyG,1365873862580166700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
2020-10-26,Biden Calls Trump Supporters Who Crashed His Rally ‘Chumps’ {{URL}} via {@The Epoch Times@},1320845222520172500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-11-22,FLY HIGH PHOENIX seven  MORISSETTE NEW MUSIC {{USERNAME}} LYS TEASER RELEASE,1330480869593784300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-11-01,The main evildoers behind this conspiracy are still under the shield of power which made us furious! Delay in justice is always denied justice! We still have some faith left in system so please emphasize our pleading  #justiceforhirenpatel {@Gujarat Police@} {@DGP Gujarat@} {{USERNAME}},1322778205967642600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-04-25,10 years younger and a fitter body...I m pretty sure I can bat batter than Virat Singh and Abhishek Sharma combined . #SRHvDC {@SunRisers Hyderabad@},1386378136741302300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-08-08,Pros and Cons - UFC 265: Lewis vs Gane Twitter analysis ( {@Anton Tabuena@} ) {{URL}},1424247247089324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-01-03,". {@Akshay Kumar@} tops the 2019 cumulative #Bollywood Box Office with ₹ 700+* Crs Nett in #India  All his 2019 movies - #Housefull4 , #MissionMangal , #Kesari and #GoodNewwz* have tasted success at the Box office..   He is on a winning streak for the past few years..",1212943378368712700,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
2020-07-19,[Music] Entanglements: August Alsina ft Rick Ross. {@August Alsina@} {@Yung Rnzl@} #entanglements #entanglement {{URL}},1284782494102020000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-03-08,Happy  #internationalwomanday {{USERNAME}} {{USERNAME}} {@Sela Ward@} {@Carrie Preston@} {@Cristina D Avena@} {@Mariska Hargitay@}  The strong women are numberless  how {@Gigi D Alessio@} sing,1236610492673769500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,,
2021-08-22,Upon further review I do not believe {@AARON CARTER@} beat {@SHAQ@} it just does not make sense,1429562144870305800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,,
2020-04-26,"I backed into my {@The Daily Orange@} career and pondered leaving after writing one article.   More than three years later, I consider {@Daily Orange Sports@} my family. Proud to now be an alum.  My ‘hack’ and final piece for the D.O.: {{URL}} ",1254470011026014200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
2021-02-28,Yuval Noah Harari: Lessons from a year of #COVID  In a year of scientific breakthroughs — and political failures — what can we learn for the future? {{URL}} via {@Financial Times@},1365872884552401000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2020-05-07,"Dear {@Alexa@} , Please tell your programmers to program you so that alarms can be named. Having multiple alarms go off without having names is confusing and kinda  worthless. If I can name a timer, I should absolutely be able to name an alarm. Your friend, KWH",1258516014129533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2019-12-22,New Star Wars Film 10/10  Im a happy person :))  Good Job {@Disney@},1208869590945665000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2020-08-23,"Shining through the city with a little funk and soul So I ma light it up like dynamite, woah-oh-oh {@SB19 Official@} #SB19 #SB19onWishNotesOfHope",1297472447508369400,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2021-01-01,"I’m watching {@Spectrum News NY1@} rn, and I just witnessed a live proposal..she said YES.. my serotonin is through the roof rn! Idk them, but wow.. what a way to start the new year! Sincerely happy to see others wholeheartedly happy! Happy New Year, everyone. God bless! ❤️",1344915980019970000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-07-25,s/o to the girl in the bandana print shorts on the livestream during the {@SAINt@} set at Rolling Loud. #salute,1419447043597107200,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,fashion_&_style,film_tv_&_video,music,,,
2021-03-25,Report: Secret Service Tried To Clean Up Biden Family Mess In Hunter s Gun Incident {{URL}} {@The Federalist@},1375114702708170800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-06-06,"Fantastic achievement by this group of {@Macclesfield FC@} u15 players ! The league and cup double in there 1st season  hard work,desire and dedication ! Thank you to all the parents too  {{URL}} ",1401534742999167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-30,"Victim of purse snatching of my wife while travelling by train 22165 , no grp or rpf were there @ train even 182 not picked up {@Piyush Goyal@} {@Piyush Goyal Office@} ",1189690870359965700,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,diaries_&_daily_life,news_&_social_concern,travel_&_adventure,,,
2021-03-14,Aj and the Queen was so beautiful thank you {@RuPaul@} I thought I couldn’t love you any more but momma you proved me wrong honey! ❤️,1371188661266579500,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
2020-10-25,"Dear President Cyril Ramaphosa {@Cyril Ramaphosa VoteANC@} and South African Government {@South African Government@} , we demand #JusticeForFikileNtshangase and other land as well as environment Activists. Will you protect their human rights? - Sign the Petition! {{URL}} via {@Change org@} ",1320363645440823300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-11-03,Watching {@RawBeautyKristi@} and eating noodles. The perfect Sunday! ️‍#notmyrealdad,1191020782635360300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,food_&_dining,,,,
2020-02-09,WATCH: Sen. Schumer says Trump lied in State of the Union address {{URL}} via {@YouTube@} #SOTU,1226411091166716000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-08-23,Thiago Silva basically a done deal? As {{USERNAME}} picked up the narrator literally said  The captains last game for the club,1297498053209927700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2019-11-10,The state of sports watching in Canada is really sad. There are 10 NCAAF games on currently. {@TSN@} is playing 1. Oct bloopers of month 2. Replay of 2016 mls cup 3. Mizz @ uga NCAAF 4. Mem @ Dal nba  5. Ufc fight  2/5 not live events...,1193346983597097000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-01-05,I m very looking forward to the debut of dustin {{USERNAME}},1213729964278919200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2020-08-23,"2/3 wins for the club yesterday! 1s beat {{USERNAME}} by 51 runs, {{USERNAME}} with 77 and 5-41 , ably assisted by {{USERNAME}} 71.  2s got the better of {{USERNAME}} , being bowled out for 141 before bowling the visitors out for 70! Highlights being {{USERNAME}} 5-7 1/2",1297562632682123300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-03-08,"Happy  international woman s day to all d strong women out Dr.  Dress by {{USERNAME}} @ Suru Lere, Lagos, Nigeria {{URL}} ",1236584779367231500,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,news_&_social_concern,,,
2019-10-29,I don’t think {@Lonzo Ball@} should have worn 2 for the lakers. I will always think D. Fish ... sorry Lonzo,1189056286073053200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-27,Check out my new album  Storm Soldier  distributed by {@DistroKid@} and live on Spotify! {{URL}},1188483517707104300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2021-06-27,"I apologise for the sudden spam, I m coming back and I had some people i had to make it up too x  Again, this is my SW twitter. Feel free to follow {{USERNAME}} for my horror content if you re not comfortable with what this twitter profile is ",1409147851670655000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
2021-06-12,Dear {@2K@} please stop making launchers. No one wants or needs them. Your latest one is all but game breaking the startup process of Civ 6. I m on a twitter sabbatical and I had to redownload the app just to ask you to please stop.,1403801677958848500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2021-01-13,"Drivers license deserves all the hype it’s getting and I’m absolutely in love with Olivia’s voice, looks, and personality. {@Olivia Rodrigo@} brunch date ?",1349234596832026600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2021-02-12,Sure the Super Bowl just ended but both the Bucs and Chiefs are going to start looking towards next year and how they can improve their rosters even further {{USERNAME}} {{USERNAME}} {{URL}},1360043301190201300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-04-25,"Great sermon today but jmma need you to put some respect on my Celtics the big 3 was KG, Paul Pierce and Ray Allen  {{USERNAME}} ",1386438792379355100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
